id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
386,200,0.3366,46.0674,18,136.8452,20.4205,83.4127,320.7658,27.0365,0.2575,0.3474
386,400,0.5441,43.1404,41,79.2899,22.7421,85.1406,266.904,20.8646,0.2523,0.3604
386,600,0.8643,47.3532,63,54.7865,23.0975,88.6387,222.5719,29.3839,0.2551,0.3511
386,800,0.9285,47.8184,105,51.5032,23.7854,89.0489,221.3335,24.7701,0.2643,0.3325
386,1000,0.9389,42.5655,144,45.3352,24.5166,89.0225,200.4891,19.2078,0.2769,0.3009
386,1200,0.9034,35.8246,181,39.6556,23.9428,88.1066,182.6046,14.0935,0.2718,0.3103
386,1400,0.8276,31.4643,236,38.0198,25.375,87.5039,168.2109,10.4732,0.2757,0.3007
386,1600,0.7551,28.2583,303,37.4238,25.159,87.0203,155.8013,8.0295,0.2802,0.2904
386,1800,0.6899,26.5438,394,38.4738,25.2907,86.7378,149.5409,6.3482,0.2812,0.2879
386,2000,0.6557,24.9134,480,37.9953,25.0889,86.4819,142.6222,5.146,0.2822,0.2862
