id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
2632,200,2.2438,16.1111,1,7.1802,0,0,43.9394,16.1111,0.0372,0
2632,400,2.0214,30.5109,8,15.0941,71.722,82.262200000000007,81.8726,18.8321,0.0749,0.4411
2632,600,5.0776,34.0246,8,6.7009,95.5367,86.255,73.392,15.4245,0.0667,0.5054
2632,800,5.9929,31.4391,11,5.246,109.9239,86.0182,69.3804,12.4723,0.0711,0.4758
2632,1000,4.449,27.4463,20,6.1691,86.7058,84.2742,67.1819,10.6921,0.0841,0.3721
2632,1200,4.5236,27.3015,28,6.0354,78.0662,82.2737,72.2487,10.7905,0.0854,0.37
2632,1400,4.4939,26.4557,37,5.887,80.145,82.0452,69.8828,10.7473,0.0904,0.3348
2632,1600,5.0761,26.5756,43,5.2355,76.0879,83.4327,65.2967,10.6547,0.0908,0.3318
2632,1800,6.0833,26.3931,45,4.3386,85.8408,84.3323,61.978,14.241,0.0885,0.3434
2632,2000,5.0542,24.5395,62,4.8552,90.2459,83.8058,59.3801,13.1423,0.0958,0.2968
