id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
1555,200,13.6392,92.228,1,6.762,0,0,56.1538,92.228,0.017,0
1555,400,11.3022,83.4512,4,7.3836,88.7123,95.2255,65.4042,82.8854,0.1023,0.2688
1555,600,32.2591,81.9598,3,2.5407,78.2943,94.9878,56.9664,74.6918,0.0226,0.8252
1555,800,38.7339,74.1746,4,1.915,62.729,95.0683,58.8399,66.3977,0.028,0.782
1555,1000,41.6533,64.4381,5,1.547,67.6904,94.4851,58.0682,56.0455,0.0387,0.6973
1555,1200,21.4103,55.3118,12,2.5834,77.2575,93.5812,57.6269,46.4533,0.0675,0.4898
1555,1400,17.1597,49.0628,18,2.8592,108.1453,92.9427,55.402,39.7152,0.0796,0.4075
1555,1600,13.8485,43.9858,26,3.1762,110.6437,92.5918,51.637,34.3162,0.0841,0.379
1555,1800,11.6917,40.6618,36,3.4778,124.3574,91.8981,50.7828,31.8676,0.0923,0.3208
1555,2000,10.6475,38.3282,46,3.5997,114.6801,91.6191,49.3892,35.2701,0.0972,0.2876
