id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
266,200,12.7795,91.9786,1,7.1974,0,0,43.1607,91.9786,0.0137,0
266,400,7.3408,67.8571,5,9.2438,61.2544,84.5175,155.7164,65.2473,0.081,0.4028
266,600,14.6221,61.6541,5,4.2165,64.8353,78.2677,197.6845,60.9649,0.0999,0.2761
266,800,6.7438,55.1071,17,8.1716,65.76,75.4905,201.121,52.1786,0.1109,0.2233
266,1000,3.67,48.6933,43,13.2677,65.8319,73.1167,195.4599,42.4347,0.107,0.2354
266,1200,3.2383,45.4152,65,14.0243,72.2018,73.4485,178.9632,36.6143,0.108,0.2256
266,1400,2.504,41.4058,104,16.5356,68.2645,72.5584,169.8027,31.1045,0.109,0.2163
266,1600,2.2185,38.4128,142,17.3146,71.2271,72.3679,157.9736,26.137,0.1107,0.2058
266,1800,2.1141,37.3851,183,17.6838,74.6253,72.529,151.2979,22.6379,0.1109,0.2034
266,2000,2.1399,36.2339,216,16.9326,73.9949,73.1358,144.1907,25.913,0.1139,0.187
