id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
285,200,13.0534,87.5,1,6.7033,0,0,109.8629,87.5,0.0247,0
285,400,41.2024,77.3333,1,1.8769,0,0,140.9441,77.3333,0.0234,0
285,600,91.5511,76.9978,1,0.841,0,0,156.8886,76.9978,0.0245,0
285,800,54.3742,77.7073,3,1.4291,61.943,85.5909,148.9106,77.4535,0.0688,0.4428
285,1000,80.9545,74.5638,3,0.9211,61.943,84.1938,156.3545,74.5093,0.0973,0.2723
285,1200,84.6248,73.0268,4,0.8629,61.3568,84.1733,153.0687,72.8352,0.0896,0.3144
285,1400,41.8482,72.973,11,1.7438,60.2376,84.4581,151.3516,71.0867,0.1049,0.2034
285,1600,66.0166,72.2024,9,1.0937,61.1613,83.5452,158.1399,72.0622,0.1145,0.1402
285,1800,41.0347,71.2585,18,1.7365,65.8438,83.6261,156.1906,70.8301,0.1085,0.162
285,2000,36.4713,71.3799,25,1.9572,62.5552,83.6719,155.6014,70.9211,0.1152,0.1325
