id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
419,200,11.9704,83.237,1,6.9536,0,0,48.1163,83.237,0.014,0
419,400,16.293,60.0306,2,3.6844,144.1593,95.1613,54.7081,59.8775,0.0759,0.4465
419,600,11.6379,39.2982,4,3.3768,117.6668,92.8172,57.6847,37.4737,0.0654,0.4969
419,800,5.6157,24.2038,9,4.31,153.6489,90.3087,43.3548,21.3376,0.0805,0.3763
419,1000,3.6853,17.0382,15,4.6233,142.996,87.4022,37.2343,13.733,0.0841,0.361
419,1200,2.4938,12.8571,24,5.1556,177.1123,84.9206,31.2155,9.5714,0.0874,0.3333
419,1400,1.7632,10.6403,38,6.0347,157.2592,82.2508,29.7617,7.0759,0.0892,0.3139
419,1600,1.5211,8.7106,47,5.7267,133.2514,80.1325,26.8042,5.4289,0.0931,0.2873
419,1800,1.3232,7.7873,61,5.8851,125.2383,77.7009,26.1193,4.2987,0.0933,0.282
419,2000,1.2169,7.9122,83,6.5021,126.86,76.0169,27.9395,3.4905,0.0973,0.2651
