id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
1696,200,13.8678,100,1,7.211,0,0,0,100,0.0111,0
1696,400,48.228,89.0701,1,1.8469,0,0,13.173400000000001,89.0701,0.0067,0
1696,600,25.196,84.5185,4,3.3544,86.8074,97.9223,23.6775,80.963,0.0667,0.476
1696,800,29.1194,83.8491,6,2.8795,95.0076,97.6726,24.9607,75.922,0.0682,0.45
1696,1000,33.6647,83.1017,8,2.4685,95.3244,97.695,25.3109,71.4091,0.08,0.3802
1696,1200,48.504,83.4061,8,1.7196,77.8088,97.7464,24.7226,79.7038,0.0783,0.3841
1696,1400,52.6445,83.3916,10,1.5841,81.1773,97.5946,27.1643,78.3546,0.0915,0.2895
1696,1600,38.8443,80.4823,17,2.0719,78.7098,97.3679,30.7166,74.2061,0.1003,0.2296
1696,1800,42.7655,78.356,19,1.8322,78.5098,96.7923,34.9081,69.6763,0.0935,0.2761
1696,2000,41.4266,77.7348,24,1.8764,91.7817,96.6366,35.1342,65.9599,0.1008,0.2279
