id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
2431,200,13.8156,100,1,7.2382,0,0,0,100,0.0112,0
2431,400,51.5667,95.1299,1,1.8448,0,0,24.6261,95.1299,0.0078,0
2431,600,30.0366,75.1284,3,2.5012,59.3288,96.3206,48.7231,74.248,0.0722,0.4621
2431,800,33.1751,63.3613,4,1.9099,71.6162,93.0565,66.9959,61.6387,0.0845,0.3639
2431,1000,18.5059,57.1934,10,3.0905,64.2438,89.9854,81.8695,52.7876,0.0961,0.2609
2431,1200,9.6762,52.025,25,5.3766,75.1813,87.4652,90.0816,45.1173,0.0958,0.2589
2431,1400,8.9758,51.1492,36,5.6986,77.7715,85.2395,102.8828,38.9051,0.091,0.293
2431,1600,11.8772,52.0514,36,4.3824,73.4225,84.4748,108.5523,35.8757,0.101,0.2241
2431,1800,14.3568,55.446,40,3.862,67.215,84.9884,110.325,42.9397,0.0975,0.2453
2431,2000,14.9649,58.5082,50,3.9097,67.0276,85.8807,109.5537,42.9643,0.0967,0.2463
