id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
2418,200,13.1628,99.86,1,7.5865,0,0,4.3718,99.86,0.0125,0
2418,400,24.6146,95.5082,2,3.8801,21.4757,99.449,17.8876,95.4903,0.2122,0.4891
2418,600,53.2048,92.3989,2,1.7367,19.2085,99.37,25.3526,92.3909,0.2115,0.4911
2418,800,28.6548,84.3317,6,2.943,19.2085,99.3028,29.4904,84.3001,0.3249,0.201
2418,1000,20.5521,77.6358,12,3.7775,24.0106,99.1552,29.931,77.5313,0.3163,0.2013
2418,1200,16.1361,74.2456,21,4.6012,24.3281,98.9,36.6787,74.0092,0.2972,0.2405
2418,1400,12.12,70.324,36,5.8023,29.5037,98.7491,39.8601,69.7932,0.2936,0.2569
2418,1600,8.358,62.9694,61,7.534,30.6184,98.4892,45.0404,62.2266,0.2997,0.2416
2418,1800,7.4864,57.7506,79,7.7141,33.5706,98.2275,46.938,56.186,0.2942,0.252
2418,2000,5.3494,53.7728,127,10.0521,34.6337,97.9272,50.1413,51.4087,0.2963,0.2512
