id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
2527,200,13.1531,100,1,7.6028,0,0,0,100,0.0121,0
2527,400,16.409,63.3833,2,3.8627,94.5921,98.8901,51.417,60.2535,0.0276,0.9199
2527,600,21.4114,55.7175,3,2.6022,61.7549,98.2917,41.6009,38.8065,0.017,0.952
2527,800,37.7293,55.5258,3,1.4717,80.1187,98.8074,31.4024,39.168,0.1395,0.6503
2527,1000,39.7426,50.0282,4,1.2588,51.768,98.9599,28.1151,35.2794,0.0597,0.8273
2527,1200,34.76,45.6798,6,1.3141,74.6716,98.7184,29.0018,31.4324,0.0431,0.8792
2527,1400,27.3953,39.7315,9,1.4503,81.3708,98.6223,29.5803,26.3013,0.1176,0.6962
2527,1600,30.5359,33.939,9,1.1114,70.2459,98.4205,27.0773,21.6184,0.0712,0.8133
2527,1800,31.4262,30.678,10,0.9762,71.7991,98.3425,24.3727,17.9526,0.0344,0.9033
2527,2000,40.2557,28.6674,9,0.7121,72.1674,98.4318,21.4122,21.3947,0.0346,0.9027
