id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
2656,200,0.1626,6.9892,6,42.9731,104.7035,38.8889,64.756,2.1505,0.1166,0.1574
2656,400,0.2829,6.8724,13,24.2891,76.4949,53.5714,52.7263,1.683,0.1094,0.2088
2656,600,0.3932,6.9753,21,17.7397,91.579,60.3015,43.7431,1.7121,0.1026,0.2528
2656,800,0.4327,7.0478,34,16.2868,96.1015,60.989,41.8667,1.4743,0.1032,0.2513
2656,1000,0.4605,7.3962,52,16.0614,92.7409,59.6346,45.5284,1.6694,0.1016,0.2594
2656,1200,0.5479,9.0953,77,16.6009,99.0352,61.5242,51.8037,1.1652,0.1033,0.2515
2656,1400,0.6487,10.9152,106,16.8267,87.2222,65.048,56.3227,1.8708,0.1016,0.2596
2656,1600,0.8602,13.0033,124,15.1161,87.7552,69.5589,58.2151,3.2119,0.101,0.2626
2656,1800,1.0493,14.383,142,13.7068,84.0495,71.8041,60.0336,4.0722,0.0997,0.2709
2656,2000,1.1429,14.3294,160,12.538,86.9484,72.114,59.9655,4.0235,0.1015,0.2619
