id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
235,200,13.7002,100,1,7.2992,0,0,0,100,0.0114,0
235,400,49.7048,92.6791,1,1.8646,0,0,12.3952,92.6791,0.0063,0
235,600,82.5351,69.8233,1,0.846,0,0,20.2946,69.8233,0.0051,0
235,800,110.0189,52.8703,1,0.4806,0,0,16.2507,52.8703,0.0047,0
235,1000,141.0113,43.5501,1,0.3088,0,0,12.5862,43.5501,0.0045,0
235,1200,87.9232,37.8665,2,0.4307,806.1773,98.9072,12.759,37.4888,0.0202,0.8238
235,1400,52.378,33.2229,4,0.6343,504.607,98.2503,13.4288,31.2094,0.0473,0.6377
235,1600,34.2146,29.148,7,0.8519,395.4524,97.5471,15.5828,25.976,0.057,0.5568
235,1800,21.2742,24.5956,12,1.1561,184.9236,96.6839,16.2899,21.328,0.065,0.4894
235,2000,14.9764,21.0998,18,1.4089,193.933,95.7098,16.7179,17.4905,0.0732,0.4329
