id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
2233,200,14.3857,100,1,6.9513,0,0,0,100,0.0114,0
2233,400,53.1816,100,1,1.8804,0,0,0,100,0.0059,0
2233,600,117.0385,98.8999,1,0.845,0,0,11.4265,98.8999,0.005,0
2233,800,195.6717,93.791,1,0.4793,0,0,36.5657,93.791,0.0066,0
2233,1000,295.0047,91.5371,1,0.3103,0,0,45.837,91.5371,0.0073,0
2233,1200,83.1377,89.7793,5,1.0799,54.6407,96.3527,50.2542,88.6265,0.0889,0.4188
2233,1400,69.8374,88.8417,8,1.2721,51.7798,96.1072,54.5265,88.6968,0.1264,0.1913
2233,1600,28.1361,85.8846,25,3.0525,55.2268,95.4775,61.6802,84.9229,0.1211,0.2069
2233,1800,18.263,81.2209,46,4.4473,56.4185,94.4028,73.432,79.0812,0.1135,0.2405
2233,2000,13.5793,76.66,72,5.6454,61.1752,93.1597,84.3193,74.6644,0.1152,0.2265
