id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
459,200,13.3315,93.6782,1,7.0268,0,0,24.1149,93.6782,0.0124,0
459,400,30.18,55.8245,1,1.8497,0,0,57.1315,55.8245,0.0133,0
459,600,10.0191,33.7233,4,3.3659,104.6618,94.3316,45.0018,32.0716,0.0734,0.4414
459,800,8.4826,28.3926,7,3.3471,81.1434,88.6981,52.1012,18.2245,0.0573,0.5556
459,1000,5.6652,26.2109,15,4.6266,105.0087,86.9846,53.1909,11.7558,0.0865,0.344
459,1200,6.7798,27.7435,19,4.0921,139.9028,85.9283,55.9885,8.2086,0.0715,0.444
459,1400,9.4711,30.0779,20,3.1758,123.7552,86.9901,55.5379,8.2987,0.0711,0.4573
459,1600,11.1335,32.5496,24,2.9236,112.6622,88.1446,55.4617,18.5812,0.0735,0.4371
459,1800,13.2497,34.5089,27,2.6045,129.0435,89.054,52.8568,21.7278,0.0714,0.4477
459,2000,14.6172,36.5969,32,2.5037,119.0102,89.9965,52.1132,22.6851,0.0728,0.4454
