id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
437,200,13.0127,92.9936,1,7.1464,0,0,27.7355,92.9936,0.0124,0
437,400,8.0884,59.4108,4,7.3452,79.9216,90.8297,86.0698,46.3175,0.0333,0.7141
437,600,5.0884,46.6914,11,9.176,101.1629,86.473,91.3979,25.3532,0.0502,0.5925
437,800,10.1606,48.8851,10,4.8112,90.6289,87.0253,84.4581,24.271,0.0272,0.7717
437,1000,13.7777,50.8777,12,3.6927,107.0654,89.7875,71.1077,24.136,0.0287,0.7622
437,1200,11.7382,50.3729,20,4.2914,86.0619,90.3388,68.6702,22.9298,0.0433,0.6602
437,1400,10.7507,49.4767,29,4.6022,91.2077,89.9084,68.8396,22.1782,0.0472,0.6271
437,1600,10.9122,49.2177,37,4.5103,87.684,90.1849,66.053,21.0017,0.0474,0.6246
437,1800,12.5047,48.1386,40,3.8496,85.2273,89.9856,65.6817,24.0007,0.0421,0.6589
437,2000,13.8129,48.6468,45,3.5218,81.3653,90.0073,65.3751,25.8998,0.042,0.6616
