id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
13,200,0,45.686,0,0,0,0,0,0,0,0
13,400,0.2394,0.885,2,3.6968,606.51,57.1429,8.3542,0.7375,0.1133,0.1667
13,600,0.2128,0.5366,3,2.5216,239.834,40,5.6983,0.4024,0.1259,0.1019
13,800,0.1755,0.4184,5,2.3834,282.534,33.3333,4.5783,0.2282,0.1251,0.0944
13,1000,0.9176,2.261,8,2.4639,265.7838,81.0976,6.7861,1.7941,0.1047,0.2342
13,1200,2.7024,8.727,15,3.2294,190.9455,85.1546,16.7243,5.6004,0.0916,0.3161
13,1400,4.9991,15.8849,20,3.1775,134.1304,88.5832,24.3694,8.8996,0.0862,0.3519
13,1600,7.7038,20.6836,22,2.6848,128.9805,90.4934,27.4408,11.5493,0.0902,0.3272
13,1800,9.1324,25.5524,29,2.798,124.352,91.3523,29.9253,14.2351,0.0903,0.3255
13,2000,14.6135,33.1938,29,2.2714,122.8201,92.1821,33.4758,17.3125,0.0893,0.3315
