id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
2572,200,14.4476,100,1,6.9216,0,0,0,100,0.0112,0
2572,400,47.3559,88.3527,1,1.8657,0,0,51.8166,88.3527,0.0105,0
2572,600,18.6748,78.4858,5,4.2028,73.1215,95.0222,55.2239,77.7361,0.0913,0.2839
2572,800,11.1669,74.3742,14,6.6602,67.5836,93.9801,61.2319,72.1256,0.0952,0.2676
2572,1000,9.5128,70.291,24,7.3891,82.7464,93.065,70.7044,68.2867,0.1057,0.1937
2572,1200,8.0767,67.8187,39,8.3968,72.1277,91.4903,78.3778,64.9962,0.1006,0.2228
2572,1400,7.2811,64.558,56,8.8665,73.3798,90.242,86.5278,61.028,0.107,0.179
2572,1600,6.7095,59.6762,73,8.8943,78.7682,88.6571,94.0571,56.6663,0.1091,0.1617
2572,1800,5.4593,56.3877,107,10.3287,77.6053,87.2391,97.8686,52.531,0.1057,0.1843
2572,2000,4.8033,53.3557,142,11.1081,74.0575,85.9798,102.0178,48.7303,0.106,0.1827
