id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
1000,200,14.3156,100,1,6.9854,0,0,0,100,0.0113,0
1000,400,53.6836,100,1,1.8628,0,0,0,100,0.0059,0
1000,600,58.694,98.4246,2,1.6769,59.8239,99.2552,7.2732,98.3496,0.0692,0.4804
1000,800,102.3119,97.6099,2,0.954,59.8239,99.0397,9.1319,97.5672,0.0689,0.483
1000,1000,158.5902,97.7661,2,0.6165,59.8239,99.1392,9.4965,97.7386,0.0685,0.486
1000,1200,108.8434,93.4691,4,0.8587,71.8302,98.259,22.4118,93.0465,0.0804,0.3856
1000,1400,80.0141,88.8952,7,1.111,84.5789,97.4921,31.428,88.6964,0.0998,0.2355
1000,1600,49.996,85.2179,14,1.7045,72.4511,96.7225,37.9108,84.3137,0.0982,0.2419
1000,1800,62.094,83.7731,14,1.3491,70.8106,96.5062,38.5393,81.9021,0.0937,0.2631
1000,2000,82.7002,84.1633,13,1.0177,68.96,96.4808,38.0983,81.5578,0.0925,0.2782
