id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
52,200,3.4315,48.2558,2,14.0625,90.9327,92.517,95.0275,47.093,0.0638,0.4897
52,400,2.6625,24.9612,5,9.375,103.5196,84.1216,72.787,22.9457,0.09,0.3396
52,600,1.5075,16.5272,13,10.9636,73.767,72.912,67.6604,12.1339,0.1024,0.2469
52,800,1.127,14.5627,27,12.9217,84.9464,65.5667,73.7631,7.5188,0.1064,0.2159
52,1000,1.5978,16.773,34,10.4975,84.8102,69.7306,72.0024,4.8507,0.0973,0.2713
52,1200,1.8479,18.3244,46,9.9164,81.3174,73.782,67.7543,5.8289,0.0999,0.2569
52,1400,1.9873,18.9537,60,9.5376,84.3282,75.0712,67.1934,7.0846,0.1015,0.243
52,1600,1.9331,19.3285,82,9.9988,78.3625,76.4816,64.3767,7.7233,0.0977,0.2652
52,1800,2.0538,19.628,99,9.5568,78.7295,77.4388,63.7616,7.6628,0.0971,0.2697
52,2000,1.8598,19.221800000000002,132,10.3352,81.5549,76.7713,63.3785,6.9468,0.0987,0.2566
