id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
884,200,2.2579,47.5,3,21.0372,72.651,88.806,113.0492,41.875,0.0662,0.4864
884,400,3.0081,44.335,8,14.7387,79.3057,82.4458,105.0533,11.0016,0.0541,0.5661
884,600,5.1856,47.8326,11,9.2241,78.1613,85.598,90.6246,14.7235,0.0475,0.6154
884,800,6.0345,49.0413,17,8.1269,80.6647,88.2274,78.4952,16.9152,0.0545,0.5602
884,1000,8.2532,50.9351,20,6.1715,90.6159,89.3282,71.3956,31.2431,0.0601,0.5211
884,1200,10.1457,52.3171,24,5.1566,95.7097,91.7522,59.7182,33.4929,0.0687,0.4631
884,1400,12.115,53.9017,28,4.4492,89.8199,92.2409,56.1667,41.3539,0.0621,0.5079
884,1600,15.3023,54.0784,29,3.534,110.4885,92.8892,53.7348,41.3055,0.0587,0.5346
884,1800,17.2827,55.0215,33,3.1836,103.5139,92.7599,53.9163,39.957,0.0555,0.5579
884,2000,18.4705,54.901,38,2.9724,97.0457,92.7819,53.6628,37.3466,0.0549,0.5638
