id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
2568,200,14.5199,100,1,6.8871,0,0,0,100,0.0113,0
2568,400,54.3298,100,1,1.8406,0,0,0,100,0.0059,0
2568,600,118.9511,100,1,0.8407,0,0,0,100,0.004,0
2568,800,208.5434,100,1,0.4795,0,0,0,100,0.0031,0
2568,1000,323.6652,100,1,0.309,0,0,0,100,0.0025,0
2568,1200,463.9174,99.9141,1,0.2154,0,0,0.9125,99.9141,0.0022,0
2568,1400,628.5024,99.608,1,0.1585,0,0,2.3277,99.608,0.002,0
2568,1600,818.6966,99.6988,1,0.1218,0,0,1.8574,99.6988,0.0018,0
2568,1800,1027.958,99.2222,1,0.0965,0,0,3.4624,99.2222,0.0017,0
2568,2000,418.0177,98.1947,3,0.2349,56.4905,99.4838,6.6128,98.1509,0.0635,0.5229
