id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
1751,200,13.8045,100,1,7.244,0,0,0,100,0.0114,0
1751,400,54.1926,99.2775,1,1.8319,0,0,4.1162,99.2775,0.0063,0
1751,600,118.7189,99.537,1,0.8384,0,0,4.2387,99.537,0.0045,0
1751,800,207.3044,99.2072,1,0.4786,0,0,7.2581,99.2072,0.0038,0
1751,1000,321.1325,99.2685,1,0.3091,0,0,6.4247,99.2685,0.0031,0
1751,1200,460.9131,99.4723,1,0.2158,0,0,4.7279,99.4723,0.0025,0
1751,1400,625.7785,99.4484,1,0.1589,0,0,4.7759,99.4484,0.0023,0
1751,1600,816.202,99.4904,1,0.1219,0,0,4.5875,99.4904,0.002,0
1751,1800,1030.6847,99.5429,1,0.0966,0,0,4.0688,99.5429,0.0018,0
1751,2000,1273.6442,99.6298,1,0.0782,0,0,3.2955,99.6298,0.0016,0
