id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
1527,200,13.6981,99.3548,1,7.2532,0,0,6.4896,99.3548,0.0118,0
1527,400,53.9029,99.0196,1,1.837,0,0,10.9574,99.0196,0.0071,0
1527,600,117.5902,99.1748,1,0.8434,0,0,9.0553,99.1748,0.0049,0
1527,800,208.3178,99.2794,1,0.4766,0,0,8.5281,99.2794,0.004,0
1527,1000,322.439,99.3968,1,0.3083,0,0,7.0792,99.3968,0.0032,0
1527,1200,462.1774,99.3879,1,0.215,0,0,7.4397,99.3879,0.0028,0
1527,1400,625.3092,99.1398,1,0.1585,0,0,8.5586,99.1398,0.0026,0
1527,1600,811.5678,98.9159,1,0.1219,0,0,10.7598,98.9159,0.0026,0
1527,1800,1025.0446,98.7913,1,0.0964,0,0,11.4401,98.7913,0.0025,0
1527,2000,1259.8691,98.6145,1,0.0783,0,0,13.0262,98.6145,0.0026,0
