id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
904,200,13.9262,98.7805,1,7.0931,0,0,12.4781,98.7805,0.0122,0
904,400,48.14,89.7436,1,1.8642,0,0,57.9379,89.7436,0.0113,0
904,600,16.8662,70.7792,5,4.1965,82.8169,95.4713,53.3996,69.9856,0.0951,0.2736
904,800,11.3629,59.86,11,5.268,64.7713,94.3483,53.0769,58.1309,0.0939,0.2692
904,1000,10.8601,50.1588,15,4.6186,85.8772,92.6796,61.1178,48.1207,0.1002,0.2256
904,1200,7.0172,40.7997,27,5.8142,101.8983,90.6815,58.4021,38.0044,0.0979,0.2439
904,1400,5.5222,36.8177,42,6.6672,86.9962,88.9456,58.4116,30.7041,0.0989,0.2451
904,1600,3.907,32.8583,69,8.4101,81.0514,86.7857,63.8252,24.8743,0.1045,0.206
904,1800,3.167,28.6838,94,9.0572,88.8115,84.5182,64.2699,20.0447,0.1022,0.2183
904,2000,2.7439,26.6174,124,9.7005,91.2856,82.439,66.287,16.3282,0.1028,0.2146
