id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
849,200,3.7173,26.3441,1,7.087,0,0,33.1836,26.3441,0.0296,0
849,400,15.2483,56.6996,2,3.7184,165.2587,92.5295,53.7688,41.3258,0.0203,0.8394
849,600,11.5184,58.3227,6,5.0634,79.4186,93.64,62.2932,40.9091,0.0811,0.433
849,800,20.1794,58.1633,6,2.8823,72.618,92.2237,65.7596,39.0671,0.054,0.6035
849,1000,20.525,56.9324,9,2.7738,74.9738,93.3767,56.6205,37.0353,0.0572,0.5744
849,1200,17.423,56.3277,15,3.2329,98.6259,93.9604,51.4682,35.2518,0.0749,0.4635
849,1400,19.1637,54.8228,18,2.8608,88.1106,92.9345,57.7826,47.878,0.0708,0.472
849,1600,17.2412,54.6472,26,3.1696,83.9019,92.9355,57.4165,47.3319,0.076,0.4364
849,1800,16.8391,53.6159,33,3.184,94.019,92.8167,57.5879,46.0328,0.0734,0.4496
849,2000,17.2032,52.5834,39,3.0566,87.0316,92.9025,55.5211,44.4438,0.0737,0.4493
