id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
874,200,4.5905,62.7907,2,13.6783,116.6259,93.3333,73.7799,61.6279,0.0615,0.5
874,400,8.4727,46.142,3,5.446,97.1883,92.3623,66.69,43.0556,0.0547,0.5465
874,600,5.0277,29.3201,7,5.8317,82.6445,87.9288,63.3973,26.0623,0.094,0.2923
874,800,2.7053,22.2268,17,8.216,113.3404,82.8019,58.3371,15.4067,0.0872,0.3337
874,1000,2.7396,18.6383,22,6.8032,103.8838,81.7449,53.1957,9.858,0.0833,0.3575
874,1200,2.6636,15.4973,27,5.8181,112.4705,79.1794,47.3722,6.8694,0.0803,0.376
874,1400,2.4469,14.3705,37,5.8729,105.2135,78.343,45.5852,5.06,0.0846,0.347
874,1600,2.2494,13.6857,50,6.0843,123.498,78.1578,43.5329,4.0033,0.0847,0.3465
874,1800,2.0237,13.0588,67,6.4528,118.2375,77.4598,42.0929,4.0609,0.0869,0.3286
874,2000,2.3621,13.8499,75,5.8633,110.916,79.6124,39.8206,5.3499,0.0888,0.3139
