id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
1078,200,14.3778,100,1,6.9552,0,0,0,100,0.0112,0
1078,400,53.5174,100,1,1.8686,0,0,0,100,0.0059,0
1078,600,118.5726,100,1,0.8434,0,0,0,100,0.004,0
1078,800,210.0759,100,1,0.476,0,0,0,100,0.0031,0
1078,1000,325.4534,100,1,0.3073,0,0,0,100,0.0025,0
1078,1200,464.7052,100,1,0.2152,0,0,0,100,0.0021,0
1078,1400,625.1687,99.1414,1,0.1586,0,0,2.5984,99.1414,0.0019,0
1078,1600,194.744,94.8045,4,0.4868,65.7525,99.6142,7.614,94.7613,0.0928,0.2876
1078,1800,153.4225,88.847,6,0.5791,65.3535,99.4255,10.1212,88.7699,0.0973,0.2472
1078,2000,116.6201,82.1649,9,0.7046,71.9059,99.3727,11.1944,82.0677,0.1046,0.1895
