id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
2540,200,6.1354,82.5301,2,13.4515,84.6487,97.6,36.2318,81.9277,0.0737,0.4393
2540,400,13.256,76.0274,3,5.7353,62.2106,95.503,48.0608,73.2877,0.0687,0.4596
2540,600,19.8481,83.1832,5,4.191,64.0946,94.9744,49.4182,81.7568,0.0945,0.2941
2540,800,35.2537,83.8875,5,2.3795,62.6816,94.2553,62.811,83.1202,0.0947,0.277
2540,1000,33.5766,83.2131,8,2.4783,64.721,93.3933,73.1505,82.4917,0.1038,0.2143
2540,1200,26.8255,80.8211,14,3.0129,68.9298,92.3207,81.7954,80.0308,0.1053,0.1894
2540,1400,28.3531,80.7998,18,2.8498,63.1955,91.7474,87.3722,79.5519,0.0978,0.2518
2540,1600,39.5835,82.0555,17,2.073,63.392,91.7183,88.2785,81.4766,0.1102,0.1662
2540,1800,38.9171,82.6331,22,2.1233,62.9094,92.0199,86.9427,82.0799,0.111,0.1565
2540,2000,35.9505,81.4442,29,2.2655,63.6154,91.9832,87.5322,80.9194,0.1144,0.1321
