id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
2341,200,13.2893,100,1,7.5249,0,0,0,100,0.0121,0
2341,400,47.8339,92.5493,1,1.9348,0,0,22.5563,92.5493,0.0077,0
2341,600,36.4228,63.2779,2,1.7373,21.7237,99.4037,37.3853,63.2697,0.2094,0.4899
2341,800,13.1776,38.8219,6,2.9461,54.2619,99.0646,30.768,38.4419,0.2653,0.3366
2341,1000,6.104,26.9216,14,4.4105,83.4248,97.974,31.5245,24.7212,0.2122,0.4587
2341,1200,4.0306,21.1866,24,5.2564,51.823,96.8514,34.7256,17.1866,0.2307,0.4057
2341,1400,2.4515,16.5833,42,6.7645,43.9676,95.8166,34.4395,12.6385,0.2367,0.3846
2341,1600,1.908,13.6633,58,7.161,55.3,94.8392,33.5494,9.6884,0.2312,0.3965
2341,1800,1.7773,11.9735,69,6.7369,39.449,93.734,34.3945,7.6616,0.2223,0.4195
2341,2000,1.3404,10.1841,96,7.598,57.2084,92.9306,32.556,6.2107,0.2341,0.39
