id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
491,200,14.2278,100,1,7.0285,0,0,0,100,0.0114,0
491,400,53.8688,100,1,1.8564,0,0,0,100,0.0059,0
491,600,116.2385,98.1118,1,0.8441,0,0,7.5747,98.1118,0.0047,0
491,800,65.9788,94.5299,3,1.4327,66.8891,98.383,21.4292,94.4017,0.0907,0.3477
491,1000,72.4589,89.5741,4,1.2362,66.8891,97.5487,31.1552,89.4912,0.1017,0.2388
491,1200,55.6712,83.6695,7,1.5029,72.6851,96.9573,36.0948,83.439,0.1011,0.2194
491,1400,42.1763,80.3067,12,1.9041,69.3928,96.5326,38.0668,79.5258,0.1044,0.2127
491,1600,32.2452,78.5675,20,2.4366,91.5307,95.8088,43.9507,77.412,0.1036,0.2162
491,1800,44.9603,77.9924,18,1.7347,72.5252,95.3959,47.4805,75.6382,0.1099,0.1712
491,2000,55.4596,78.1944,18,1.4099,72.5252,95.2443,49.2527,77.9701,0.1153,0.1316
