id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
164,200,8.651,60.274,1,6.9673,0,0,110.5863,60.274,0.0249,0
164,400,3.6963,34.3066,5,9.2812,98.1861,87.9245,76.033,31.8735,0.078,0.4514
164,600,2.465,37.5485,18,15.233,70.6967,87.01,76.2607,32.335,0.0983,0.316
164,800,4.2163,42.6856,21,10.124,83.1193,88.5464,78.8644,35.5134,0.099,0.3063
164,1000,4.0433,45.0964,36,11.1533,77.3369,88.4978,81.693,35.3299,0.0982,0.3216
164,1200,4.0775,44.829,51,10.9943,73.1909,88.5769,83.0577,34.2893,0.0938,0.3475
164,1400,3.7724,45.0063,75,11.9305,77.2897,88.3557,83.6053,33.5905,0.0974,0.3258
164,1600,4.047,45.4589,92,11.2328,71.4441,88.0118,85.0505,34.3522,0.0954,0.3383
164,1800,4.2426,46.365,113,10.9285,70.6454,88.0066,88.067,34.4869,0.0962,0.3336
164,2000,4.3779,46.3674,135,10.5912,71.5988,87.9189,88.8931,34.4953,0.0985,0.3208
