id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
124,200,11.4325,78.2353,1,6.8432,0,0,76.2413,78.2353,0.018,0
124,400,35.4149,66.0256,1,1.8643,0,0,91.8291,66.0256,0.0197,0
124,600,20.3722,68.4477,4,3.3599,72.0391,91.4395,79.0516,67.9422,0.0925,0.2937
124,800,9.9976,62.1455,13,6.216,94.6769,91.1405,77.945,60.5425,0.1014,0.212
124,1000,9.0217,61.2629,22,6.7906,67.1075,89.6483,85.7902,55.5054,0.0841,0.3505
124,1200,11.2506,62.9137,26,5.592,73.9685,90.447,82.4796,56.7757,0.0867,0.3221
124,1400,11.5791,62.4915,34,5.3969,68.9707,90.4699,80.9302,54.0183,0.086,0.3332
124,1600,15.9544,64.1294,33,4.0195,68.358,90.5483,82.8504,53.7849,0.089,0.3083
124,1800,14.7595,62.6088,44,4.2419,69.777,90.62,81.8851,54.4957,0.0965,0.2545
124,2000,12.01,60.2317,64,5.0151,75.8671,90.1379,82.3866,51.8119,0.0942,0.2753
