id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
1455,200,14.3793,100,1,6.9544,0,0,0,100,0.0112,0
1455,400,53.9449,100,1,1.8537,0,0,0,100,0.0059,0
1455,600,56.401,94.9624,2,1.6837,84.5282,99.022,13.3342,94.0602,0.0412,0.6898
1455,800,30.5598,87.5107,6,2.8636,62.1221,97.061,36.2284,82.5234,0.0697,0.4546
1455,1000,44.6266,82.5441,6,1.8497,80.6284,96.4492,41.7346,75.1927,0.0573,0.5477
1455,1200,52.031,78.2275,7,1.5035,76.6971,95.9143,44.9318,68.6745,0.0543,0.5661
1455,1400,52.1586,74.532,9,1.4289,105.2432,95.3989,47.9714,63.6699,0.0708,0.4501
1455,1600,34.4222,71.2484,17,2.0698,105.2816,94.9776,49.9955,59.3954,0.0989,0.2442
1455,1800,32.7006,69.3679,22,2.1213,91.2142,94.4256,53.137,57.0014,0.0968,0.2533
1455,2000,17.6074,67.4722,49,3.832,80.9363,93.798,57.1673,55.1722,0.1048,0.1903
