id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
921,200,12.3429,87.5,1,7.0891,0,0,94.1349,87.5,0.0232,0
921,400,24.6505,91.9737,2,3.7311,53.1153,94.9442,63.9126,91.7105,0.0629,0.5366
921,600,105.3025,88.975,1,0.8449,0,0,70.9097,88.975,0.012,0
921,800,91.5138,87.9661,2,0.9612,53.1153,94.261,73.9038,87.9322,0.081,0.4576
921,1000,143.9534,89.01,2,0.6183,79.6729,94.5993,69.6261,88.9882,0.0805,0.4617
921,1200,417.04880000000003,89.8769,1,0.2155,0,0,62.9569,89.8769,0.0092,0
921,1400,569.9597,90.6145,1,0.159,0,0,55.9869,90.6145,0.0079,0
921,1600,147.3953,89.9303,5,0.6101,70.1711,96.0421,52.7265,89.6893,0.0896,0.3757
921,1800,231.3411,89.3977,4,0.3864,54.6826,96.163,51.5189,89.1455,0.0878,0.4002
921,2000,225.2332,88.3326,5,0.3922,53.1153,95.8398,54.9103,88.2496,0.0923,0.3502
