id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
1254,200,11.6132,81.875,1,7.0502,0,0,50.3791,81.875,0.0185,0
1254,400,47.7826,87.785,1,1.8372,0,0,40.4783,87.785,0.011,0
1254,600,106.9126,90.4048,1,0.8456,0,0,45.3185,90.4048,0.0094,0
1254,800,193.7901,92.3532,1,0.4766,0,0,41.4328,92.3532,0.0076,0
1254,1000,299.9048,92.6088,1,0.3088,0,0,39.7185,92.6088,0.0068,0
1254,1200,429.6892,92.4294,1,0.2151,0,0,39.1966,92.4294,0.0062,0
1254,1400,581.1929,92.2211,1,0.1587,0,0,41.0082,92.2211,0.0062,0
1254,1600,379.6903,92.4854,2,0.2436,59.5485,96.6128,40.2873,92.4746,0.0701,0.4759
1254,1800,478.0924,92.2038,2,0.1929,59.5485,96.5362,42.0903,92.1952,0.0701,0.476
1254,2000,166.5997,91.2085,7,0.5475,73.6153,96.4417,42.6841,91.1392,0.1064,0.1996
