id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
1024,200,2.6681,38.961,2,14.6026,59.6444,86.5385,124.1121,38.3117,0.083,0.3715
1024,400,1.5786,11.6393,4,7.3731,94.3827,78.4,46.725,9.8361,0.0887,0.3097
1024,600,1.0568,15.0634,17,14.2541,87.1688,63.4667,72.5152,4.4743,0.0969,0.251
1024,800,2.0064,24.0409,25,11.9821,85.912,76.5741,73.7533,10.6991,0.0926,0.2698
1024,1000,3.4092,31.5501,30,9.2543,80.7364,81.9892,74.9756,14.7874,0.0922,0.2787
1024,1200,4.4993,37.7391,39,8.3878,79.6916,85.5328,72.285,17.4063,0.0922,0.2792
1024,1400,5.856,41.8148,45,7.1405,77.4532,86.2472,75.9037,17.1465,0.0959,0.2547
1024,1600,5.8076,42.4761,60,7.3139,78.6858,87.1077,75.7961,17.1618,0.1007,0.222
1024,1800,5.5859,41.9974,78,7.5185,84.8645,86.4879,77.5276,18.2255,0.1015,0.2169
1024,2000,5.8385,41.5959,91,7.1244,83.2071,86.8651,75.1097,20.7005,0.102,0.2118
