id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
2629,200,14.2977,100,1,6.9941,0,0,0,100,0.0113,0
2629,400,53.6165,99.5025,1,1.8558,0,0,6.6572,99.5025,0.0066,0
2629,600,114.8287,96.6165,1,0.8414,0,0,28.6734,96.6165,0.0071,0
2629,800,198.4704,94.7526,1,0.4774,0,0,33.2525,94.7526,0.0064,0
2629,1000,297.929,91.8204,1,0.3082,0,0,38.5103,91.8204,0.0066,0
2629,1200,420.7107,90.3994,1,0.2149,0,0,41.6227,90.3994,0.0066,0
2629,1400,284.1227,90.2114,2,0.3175,123.2532,96.4963,41.5722,90.1972,0.0701,0.4745
2629,1600,245.3252,89.6289,3,0.3653,85.6467,96.5562,40.6277,89.6071,0.0912,0.3171
2629,1800,152.9559,88.4658,6,0.5784,71.5405,96.2384,44.29,88.1299,0.0842,0.3597
2629,2000,278.4036,87.0799,4,0.3128,81.8443,95.7692,49.6491,86.6955,0.0572,0.5545
