id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
66,200,14.2911,100,1,6.9974,0,0,0,100,0.0113,0
66,400,51.8774,97.2136,1,1.8739,0,0,21.005,97.2136,0.008,0
66,600,109.6198,92.6029,1,0.8448,0,0,32.2921,92.6029,0.0068,0
66,800,42.233,80.862,4,1.9147,97.0388,96.4991,45.5376,78.8849,0.0626,0.5192
66,1000,24.0387,66.8453,9,2.7807,109.3193,95.5209,50.44,64.2164,0.0934,0.312
66,1200,9.8271,54.9769,26,5.5944,86.8429,92.9865,59.9878,50.2666,0.0964,0.278
66,1400,6.9184,48.3977,44,6.9955,84.5141,90.7561,66.8989,40.8983,0.0938,0.289
66,1600,6.4183,43.852,56,6.8324,81.4293,88.7865,71.5355,32.3725,0.0877,0.334
66,1800,6.362,41.168,67,6.4709,88.0477,88.237,69.5914,25.6821,0.0902,0.3177
66,2000,6.5025,41.2392,81,6.342,84.6721,87.9924,69.5138,20.8201,0.0931,0.2969
