id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
980,200,0.0886,0.6173,1,6.9651,0,0,8.294,0.6173,0.1344,0
980,400,0.0886,0.1656,1,1.8681,0,0,2.2246,0.1656,0.1344,0
980,600,0.0886,0.0747,1,0.8433,0,0,1.0042,0.0747,0.1344,0
980,800,0.1773,0.2532,3,1.4283,325.5198,42.8571,2.4095,0.1688,0.1176,0.0972
980,1000,0.3397,0.6267,6,1.8447,491.6042,55.5556,4.2103,0.2725,0.1025,0.206
980,1200,0.5022,0.9725,9,1.9365,355.9256,59.7701,5.5729,0.3623,0.0935,0.2609
980,1400,1.0901,1.73,10,1.587,343.0052,78.0269,6.2363,1.0408,0.0879,0.3098
980,1600,1.48,1.799,10,1.2155,343.0052,80.8442,5.8258,0.8618,0.0822,0.3546
980,1800,1.7636,1.7026,10,0.9654,343.0052,82.3848,5.3168,0.6845,0.0818,0.3581
980,2000,1.8523,1.4509,10,0.7833,343.0052,81.7481,4.6638,0.604,0.082,0.3564
