id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
2548,200,14.409,100,1,6.9401,0,0,0,100,0.0112,0
2548,400,54.1457,100,1,1.8469,0,0,0,100,0.0059,0
2548,600,116.1671,97.6674,1,0.8407,0,0,13.8335,97.6674,0.0054,0
2548,800,206.2011,98.3775,1,0.4771,0,0,12.2746,98.3775,0.0044,0
2548,1000,318.7883,98.4794,1,0.3089,0,0,9.9809,98.4794,0.0034,0
2548,1200,455.5397,98.0921,1,0.2153,0,0,10.6935,98.0921,0.0031,0
2548,1400,305.856,97.0881,2,0.3174,59.8321,98.8374,14.1969,97.0597,0.0684,0.5287
2548,1600,130.9192,95.7456,6,0.7313,79.7761,98.7735,14.7316,95.5274,0.0838,0.3609
2548,1800,141.0089,95.1432,7,0.6747,72.6533,98.6131,16.9268,94.4531,0.0835,0.3665
2548,2000,120.3377,94.1926,10,0.7827,62.8237,98.4996,18.1945,93.4361,0.0899,0.3217
