id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
928,200,7.8648,57.3248,1,7.2888,0,0,170.218,57.3248,0.0391,0
928,400,2.2922,55.0889,13,24.033,67.8479,80.7752,145.9146,50.0808,0.1038,0.199
928,600,3.2452,59.6786,22,18.3897,68.4651,82.5508,136.6469,50.5478,0.1005,0.2271
928,800,4.2006,58.3264,29,13.8853,74.562,82.3074,139.7003,49.0795,0.0982,0.2365
928,1000,4.6206,57.255,40,12.3914,68.9746,81.4645,142.5837,51.3806,0.1019,0.2158
928,1200,5.418,57.0945,49,10.538,67.5477,80.9053,147.4935,49.8966,0.101,0.2221
928,1400,6.2376,57.3248,58,9.1902,67.1937,80.9226,146.4699,48.6153,0.1029,0.2138
928,1600,6.9691,57.5629,68,8.2598,66.5519,81.1086,146.7526,52.1601,0.1027,0.2096
928,1800,7.2275,57.2224,82,7.9173,66.1176,81.2822,144.5944,51.9912,0.0996,0.2283
928,2000,7.3555,57.0363,99,7.7543,66.3707,81.2837,145.292,48.0972,0.0974,0.2479
