id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
732,200,4.0879,29.6791,1,7.2603,0,0,83.5974,29.6791,0.0319,0
732,400,2.681,25.1903,5,9.3957,54.0511,81.4224,103.8575,11.5571,0.0663,0.6312
732,600,3.9365,30.3566,9,7.7116,51.9921,82.6437,110.1706,15.5885,0.0886,0.5353
732,800,5.5921,35.1121,13,6.2788,56.815,85.333,109.0935,20.4554,0.0789,0.5692
732,1000,4.1063,33.2721,26,8.1027,58.791,85.8172,102.2086,19.9128,0.097,0.4836
732,1200,4.3616,35.0364,37,8.033,59.9041,86.479,98.7018,19.5011,0.101,0.4668
732,1400,4.1053,36.0881,55,8.7907,58.2466,87.3441,98.0285,17.9763,0.1107,0.4181
732,1600,4.6771,36.1676,63,7.7329,69.1704,87.2654,97.5426,23.6507,0.1034,0.4468
732,1800,4.6318,35.0482,78,7.5669,70.1408,87.6268,92.7687,22.6902,0.109,0.4194
732,2000,4.7402,33.9694,91,7.1662,70.7962,87.3153,91.8985,21.2088,0.1015,0.4546
