id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
553,200,0.9594,34.8315,5,36.3071,71.3646,68.5185,153.502,22.4719,0.0925,0.3417
553,400,1.4845,43.9199,16,29.5858,58.7118,71.6263,173.8441,25.0358,0.1067,0.2417
553,600,1.7795,42.0915,28,23.6542,60.0814,69.8464,183.9886,16.3399,0.104,0.256
553,800,1.9134,37.4308,41,19.5621,60.1477,71.0794,158.8568,9.7084,0.1012,0.2702
553,1000,2.2159,36.2551,53,16.3612,63.0302,73.1237,140.3897,10.1743,0.0985,0.2885
553,1200,3.2209,39.6226,57,12.3016,67.4113,77.0869,128.1634,8.9497,0.1011,0.2702
553,1400,4.5485,44.8229,62,9.8545,62.5364,81.9501,114.593,15.6665,0.1022,0.2637
553,1600,5.8377,46.9856,66,8.0486,63.0748,84.8849,102.0313,15.3599,0.1023,0.2609
553,1800,7.0913,47.902,70,6.7551,63.8993,86.9939,90.1345,15.5816,0.1024,0.2595
553,2000,8.9567,48.3799,69,5.4015,70.0111,88.4345,81.5889,37.5447,0.1058,0.2345
