id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
599,200,13.6134,100,1,7.3457,0,0,0,100,0.0115,0
599,400,53.5847,99.865,1,1.8637,0,0,1.5045,99.865,0.006,0
599,600,57.9656,98.1005,2,1.6924,53.8188,99.0388,13.8901,98.0392,0.0769,0.4811
599,800,63.5775,91.3632,3,1.437,60.1713,97.7348,32.096,90.8429,0.0658,0.5069
599,1000,94.9318,88.0063,3,0.927,100.2855,96.7313,41.993,87.9615,0.1015,0.3155
599,1200,81.7239,87.9246,5,1.0759,55.0893,96.4796,46.6693,87.6753,0.0851,0.3851
599,1400,76.2702,84.7374,7,1.111,56.5413,95.8625,54.6257,84.3121,0.0953,0.3382
599,1600,58.7391,78.8042,11,1.3416,56.8427,94.9822,61.7338,78.3096,0.1099,0.2439
599,1800,54.6139,73.9063,14,1.3533,68.9214,94.1852,65.9115,73.1084,0.1066,0.2665
599,2000,64.8499,71.1457,14,1.0971,56.6484,93.916,65.9814,70.5272,0.1034,0.2794
