id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
995,200,14.0472,100,1,7.1189,0,0,0,100,0.0111,0
995,400,53.4151,98.0296,1,1.8352,0,0,17.0176,98.0296,0.0076,0
995,600,118.1933,98.4352,1,0.8328,0,0,11.2102,98.4352,0.0052,0
995,800,206.3238,99.0976,1,0.4803,0,0,6.6087,99.0976,0.0037,0
995,1000,323.0856,99.2851,1,0.3073,0,0,5.4233,99.2851,0.003,0
995,1200,461.2313,99.1156,1,0.2149,0,0,5.9779,99.1156,0.0026,0
995,1400,623.1767,99.1318,1,0.1591,0,0,5.5196,99.1318,0.0023,0
995,1600,815.8112,99.3246,1,0.1217,0,0,4.2973,99.3246,0.002,0
995,1800,1029.0244,99.0612,1,0.0963,0,0,5.0392,99.0612,0.0019,0
995,2000,1264.3374,98.9912,1,0.0783,0,0,4.801,98.9912,0.0017,0
