id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
71,200,13.421,95.5414,1,7.1188,0,0,21.2938,95.5414,0.0134,0
71,400,52.2526,96.0526,1,1.8382,0,0,15.396,96.0526,0.0077,0
71,600,117.1209,97.7595,1,0.8347,0,0,9.4876,97.7595,0.0051,0
71,800,205.3418,98.7097,1,0.4807,0,0,5.464,98.7097,0.0036,0
71,1000,322.0153,99.0369,1,0.3076,0,0,4.6918,99.0369,0.0029,0
71,1200,461.5941,99.1353,1,0.2148,0,0,5.3963,99.1353,0.0026,0
71,1400,624.6149,99.2747,1,0.1589,0,0,5.0394,99.2747,0.0023,0
71,1600,815.283,99.2376,1,0.1217,0,0,5.6071,99.2376,0.0021,0
71,1800,1022.8616,98.4923,1,0.0963,0,0,6.6246,98.4923,0.002,0
71,2000,622.1543,97.4152,2,0.1566,59.8243,99.3727,7.5171,97.4012,0.0511,0.5752
