id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
649,200,14.2234,100,1,7.0307,0,0,0,100,0.0113,0
649,400,48.1787,90.4321,1,1.877,0,0,26.3719,90.4321,0.0073,0
649,600,19.773,66.945,4,3.3857,70.5481,96.3461,49.9956,66.6667,0.0982,0.2735
649,800,24.3155,46.6483,4,1.9185,67.3706,96.3431,38.7812,46.3722,0.0806,0.3786
649,1000,21.9353,33.9095,5,1.5459,92.3658,95.9907,28.9004,33.6807,0.0854,0.3359
649,1200,21.7325,28.1156,6,1.2937,137.4203,95.0841,25.4101,26.786,0.076,0.4089
649,1400,16.4341,23.4948,9,1.4296,99.1547,94.6769,23.1836,21.8101,0.0926,0.2961
649,1600,14.6644,19.6692,11,1.3413,186.5955,94.133,20.9778,18.1754,0.0886,0.3265
649,1800,14.8811,17.2573,12,1.1597,191.6006,93.4353,19.1198,15.4696,0.0851,0.3462
649,2000,14.3933,16.9256,15,1.1759,170.8881,92.6199,20.006,13.4644,0.0814,0.3793
