id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
362,200,4.746,70.122,2,14.775,64.2413,91.3462,103.9976,67.0732,0.0459,0.6258
362,400,10.3173,58.0495,3,5.6264,82.3125,92.5457,71.1234,57.4303,0.0827,0.3637
362,600,22.2029,56.5919,3,2.5488,100.0522,93.0636,58.0936,55.54,0.074,0.4608
362,800,39.4535,56.9952,3,1.4446,95.0959,95.4871,39.013,56.399,0.0727,0.4714
362,1000,34.7323,53.7557,5,1.5477,76.5617,95.2867,40.0187,52.9382,0.0815,0.4161
362,1200,25.9172,50.4103,9,1.9451,76.7167,95.0586,39.7373,50,0.1131,0.1854
362,1400,22.8251,47.1971,13,2.0678,80.1819,94.9505,37.1516,46.7376,0.1118,0.1884
362,1600,20.8227,45.7439,18,2.1968,84.503,94.6127,36.8515,44.6761,0.105,0.2269
362,1800,17.2873,45.0562,27,2.6063,87.1597,94.7486,35.276,43.3989,0.1119,0.1873
362,2000,16.566,44.1026,34,2.6622,78.4419,94.2664,37.5451,41.2913,0.1007,0.2548
