id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
376,200,13.1978,100,1,7.577,0,0,0,100,0.0121,0
376,400,51.5577,99.8257,1,1.9362,0,0,4.0416,99.8257,0.0066,0
376,600,5.5603,91.7514,19,16.5012,25.895,98.3056,69.8782,91.3683,0.3451,0.1585
376,800,2.8504,81.1346,58,28.4643,24.6765,96.5273,124.5602,79.7252,0.3224,0.202
376,1000,1.6153,70.1703,138,43.4408,24.4286,95.2608,147.7556,67.4639,0.3201,0.2036
376,1200,1.0707,61.2096,261,57.1705,24.4384,93.7143,168.4487,56.5656,0.3188,0.206
376,1400,0.7716,53.7229,432,69.622,25.0359,92.3335,178.2973,47.8629,0.3209,0.2026
376,1600,0.6639,49.5275,604,74.5963,25.009,90.7,197.535,41.0796,0.3182,0.2072
376,1800,0.6493,47.8164,754,73.6395,24.4676,89.4812,213.3182,35.0789,0.3147,0.2159
376,2000,0.6473,46.5754,909,71.9485,24.2754,89.2423,213.3523,36.5575,0.3177,0.2094
