id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
611,200,14.5017,100,1,6.8958,0,0,0,100,0.0113,0
611,400,54.8504,100,1,1.8231,0,0,0,100,0.006,0
611,600,118.6577,100,1,0.8428,0,0,0,100,0.004,0
611,800,208.3122,100,1,0.48,0,0,0,100,0.0031,0
611,1000,76.9655,95.1741,4,1.2366,86.2129,99.6055,6.2301,94.9103,0.0802,0.3654
611,1200,85.5598,92.1367,5,1.0769,76.5162,98.7257,16.7953,88.8113,0.056,0.5727
611,1400,142.2016,90.2545,4,0.6347,82.0425,98.0717,23.0791,83.7439,0.0659,0.4973
611,1600,146.9616,89.3383,5,0.6079,75.9378,97.9521,24.1467,79.6723,0.0517,0.5948
611,1800,309.3689,89.3414,3,0.2888,87.6205,97.8098,26.5125,76.515,0.0529,0.6072
611,2000,112.5756,88.1386,10,0.7829,73.0427,97.5615,29.2696,74.1067,0.0902,0.3273
