id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
1568,200,14.2063,100,1,7.0391,0,0,0,100,0.0112,0
1568,400,49.157,91.5789,1,1.863,0,0,20.113,91.5789,0.0069,0
1568,600,95.489,80.5858,1,0.8439,0,0,15.5849,80.5858,0.0057,0
1568,800,81.202,77.9543,2,0.96,80.358,98.5511,15.6829,76.5595,0.0257,0.7924
1568,1000,258.135,79.8502,1,0.3093,0,0,13.0069,79.8502,0.0043,0
1568,1200,189.3232,81.4976,2,0.4305,394.6962,98.9075,11.6796,81.3586,0.0325,0.7359
1568,1400,253.1709,80.3716,2,0.3175,394.6962,98.9505,12.4466,79.5388,0.0129,0.8928
1568,1600,165.1685,80.5531,4,0.4877,182.756,98.814,12.4358,78.1813,0.023,0.819
1568,1800,212.8928,82.1203,4,0.3857,123.9191,98.7652,12.6577,77.0997,0.0279,0.767
1568,2000,357.8482,84.0495,3,0.2349,139.9256,98.832,12.3228,76.7189,0.0069,0.9439
