id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
2363,200,7.1889,51.9231,1,7.2227,0,0,114.0416,51.9231,0.0274,0
2363,400,6.2792,46.3175,4,7.3764,105.1861,88.5338,79.6597,37.8069,0.0484,0.5947
2363,600,5.3073,44.395,10,8.3648,83.2494,85.4403,90.708,32.0713,0.0598,0.5182
2363,800,9.1414,39.4636,9,4.317,71.8571,86.0011,81.4524,29.7999,0.0526,0.5778
2363,1000,8.8234,32.6134,12,3.6963,68.7884,86.2694,66.0695,25.4511,0.0568,0.5418
2363,1200,7.7017,29.7524,18,3.8631,91.8204,86.8265,55.881,21.0667,0.0735,0.4203
2363,1400,8.3722,31.8694,24,3.8066,69.6756,86.7554,57.4569,17.835,0.0809,0.3758
2363,1600,9.7149,30.8042,26,3.1708,72.0023,88.2184,51.8092,14.9908,0.0823,0.3647
2363,1800,9.3827,28.9368,32,3.0841,74.8048,89.0811,45.3933,12.5994,0.0845,0.3447
2363,2000,8.1486,27.411,43,3.3639,106.1908,89.2664,41.8567,11.7059,0.0879,0.3207
