id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
901,200,14.6139,100,1,6.8428,0,0,0,100,0.0112,0
901,400,52.6101,98.3923,1,1.8702,0,0,6.0318,98.3923,0.006,0
901,600,92.0677,77.3844,1,0.8405,0,0,23.4115,77.3844,0.005,0
901,800,21.3363,51.028,5,2.3916,77.6154,98.0091,30.8532,50.4523,0.0936,0.3202
901,1000,7.5477,34.9708,15,4.6333,72.465,95.5486,32.1506,33.2448,0.1005,0.2513
901,1200,5.997,27.0895,21,4.5172,131.006,91.7631,37.1467,23.1509,0.091,0.2959
901,1400,5.5125,20.9445,24,3.7995,126.2673,90.6302,33.0949,17.0386,0.0915,0.2938
901,1600,4.8478,16.5392,28,3.4117,126.5938,89.9935,27.5441,13.1141,0.0949,0.273
901,1800,4.2527,13.9388,34,3.2776,130.0977,88.723,24.7315,10.3754,0.0906,0.3024
901,2000,4.2332,13.6015,41,3.213,136.5274,86.9048,25.826,8.4344,0.0901,0.312
