id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
1005,200,14.0473,100,1,7.1188,0,0,0,100,0.0111,0
1005,400,54.3999,100,1,1.8382,0,0,0,100,0.0059,0
1005,600,119.0892,100,1,0.8397,0,0,0,100,0.004,0
1005,800,208.1153,100,1,0.4805,0,0,0,100,0.003,0
1005,1000,325.1467,100,1,0.3076,0,0,0,100,0.0025,0
1005,1200,466.5148,100,1,0.2144,0,0,0,100,0.0021,0
1005,1400,628.9092,100,1,0.159,0,0,0,100,0.0018,0
1005,1600,821.3667,99.9782,1,0.1217,0,0,0.2185,99.9782,0.0016,0
1005,1800,1038.4293,99.9655,1,0.0963,0,0,0.4031,99.9655,0.0014,0
1005,2000,1272.3131,99.7335,1,0.0784,0,0,1.4303,99.7335,0.0014,0
