id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
493,200,9.2168,64.375,1,6.9846,0,0,37.6082,64.375,0.0169,0
493,400,38.4777,71.4286,1,1.8564,0,0,29.9866,71.4286,0.0106,0
493,600,88.1408,74.5083,1,0.8453,0,0,23.517,74.5083,0.0071,0
493,800,78.7451,75.2137,2,0.9552,84.6088,96.4203,35.001,75,0.0373,0.6843
493,1000,82.6823,76.6169,3,0.9266,68.0879,95.3476,46.1988,76.3958,0.0585,0.5047
493,1200,91.3398,78.3986,4,0.8583,67.7882,95.6332,44.4186,78.2258,0.0771,0.3802
493,1400,100.919,80.0312,5,0.793,67.6084,96.2703,38.7148,79.8893,0.0882,0.306
493,1600,133.9561,81.7051,5,0.6099,67.6084,96.6275,35.2504,81.5959,0.0881,0.3071
493,1800,122.3489,82.5442,7,0.6747,79.1075,97.039,31.9447,82.4235,0.0947,0.2599
493,2000,131.7302,82.5471,8,0.6266,96.441,97.446,28.1176,82.435,0.0995,0.2385
