id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
982,200,0.2659,1.8634,1,7.0084,0,0,14.6047,1.8634,0.0896,0
982,400,0.2216,0.8157,2,3.6814,148.8499,60,7.6717,0.6525,0.1092,0.1458
982,600,0.2659,0.8929,4,3.3582,310.7076,52.9412,7.498,0.4464,0.105,0.184
982,800,0.2659,0.5098,4,1.9173,310.7076,52.9412,4.2809,0.2549,0.105,0.184
982,1000,0.4727,0.8748,6,1.8508,242.9174,67.3077,5.1424,0.5194,0.0994,0.2294
982,1200,0.5207,0.8963,8,1.7214,319.0203,60,5.5088,0.3623,0.0936,0.2628
982,1400,0.9416,1.1952,8,1.2692,319.0203,75.4967,5.0537,0.6327,0.0874,0.3209
982,1600,1.1915,1.3054,9,1.0956,255.2475,78.1818,5.0011,0.8523,0.0886,0.3061
982,1800,1.5953,1.5378,10,0.964,343.0052,80.4805,4.936,0.7433,0.0822,0.3545
982,2000,1.5953,1.6218,13,1.0167,439.8316,79.6339,5.4712,0.603,0.0763,0.3918
