id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
677,200,2.7354,19.7452,1,7.2184,0,0,64.3267,19.7452,0.0326,0
677,400,2.5337,32.6829,7,12.8992,118.2706,83.378,67.876,23.252,0.0698,0.4363
677,600,8.5445,42.6579,6,4.9924,128.0807,89.398,65.4995,31.2775,0.0409,0.6567
677,800,6.3193,39.4994,13,6.2506,119.4454,87.3333,71.1278,29.2321,0.0612,0.5203
677,1000,10.6294,42.6703,13,4.0144,127.3955,87.713,70.2639,24.6594,0.0475,0.6111
677,1200,16.9487,47.3724,13,2.795,119.264,89.2113,70.3176,24.6253,0.0423,0.655
677,1400,16.2507,46.2795,18,2.8478,113.2723,89.346,69.3683,21.2481,0.0456,0.6266
677,1600,13.7517,43.6638,26,3.1752,114.2127,88.666,69.36,17.8448,0.0513,0.5803
677,1800,15.3901,43.0688,29,2.7985,112.8543,88.5792,67.2483,22.7946,0.0443,0.6315
677,2000,18.5361,43.4711,30,2.3452,122.2527,89.546,62.0712,24.2395,0.0518,0.5814
