id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
402,200,9.2717,65.8537,1,7.1027,0,0,151.9189,65.8537,0.0367,0
402,400,36.4858,68.109,1,1.8667,0,0,116.5005,68.109,0.0215,0
402,600,28.7594,72.4063,3,2.5177,72.9778,88.2323,110.4052,68.8761,0.0637,0.5209
402,800,39.4475,75.6067,4,1.9166,65.5167,90.4178,97.0121,72.0691,0.0803,0.4029
402,1000,60.9741,75.0991,4,1.2317,71.1125,89.9552,101.5862,74.8348,0.0779,0.399
402,1200,42.5059,73.2704,8,1.7238,63.127,89.2894,105.9372,73.03,0.1023,0.2128
402,1400,20.2135,70.6299,22,3.4942,67.9307,88.6453,109.4068,69.471,0.1022,0.2235
402,1600,24.4072,68.4569,23,2.8048,68.1231,88.0845,112.6938,67.2425,0.1024,0.2245
402,1800,20.5027,67.1852,34,3.2769,70.5513,87.7141,113.4363,65.3897,0.0938,0.2808
402,2000,16.9191,66.2187,50,3.9138,68.7249,87.0983,115.9828,63.6315,0.0946,0.2782
