id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
335,200,14.8519,100,1,6.7331,0,0,0,100,0.0112,0
335,400,54.1035,99.8369,1,1.8453,0,0,2.1946,99.8369,0.0062,0
335,600,54.7666,92.3937,2,1.687,59.4658,97.715,29.8457,92.17,0.0705,0.5284
335,800,44.6664,85.2743,4,1.9091,74.2631,95.1923,57.6157,84.8101,0.0803,0.4014
335,1000,26.2561,80.8163,10,3.078,69.7894,93.2773,73.3058,80.4354,0.1098,0.1578
335,1200,22.9575,79.1429,16,3.4474,67.1387,92.6782,77.7718,77.3905,0.0988,0.223
335,1400,24.0549,76.3361,20,3.1734,62.0053,91.7194,85.7214,73.5727,0.1,0.2138
335,1600,28.1769,75.4303,22,2.677,66.3547,91.3611,88.2788,74.3868,0.0984,0.2308
335,1800,24.5793,73.5284,31,2.9915,65.8055,90.7929,92.2736,70.9521,0.1045,0.1889
335,2000,18.2258,69.9875,49,3.84,73.1699,89.566,99.8219,67.4103,0.1014,0.2133
