id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
574,200,6.1239,85.1852,2,13.9104,59.5824,98.4127,49.7288,84.5679,0.0735,0.4428
574,400,4.0234,44.4444,6,11.0465,90.9851,93.3464,58.1388,42.4837,0.0889,0.2866
574,600,5.9907,30.2917,6,5.0564,90.9851,90.7672,48.957,27.8235,0.078,0.3809
574,800,8.0003,26.6808,7,3.335,87.5037,90.1734,40.0249,22.3256,0.076,0.3956
574,1000,8.954,24.8427,9,2.7745,111.1009,90.8832,35.1741,18.5773,0.0752,0.4035
574,1200,10.1621,26.2314,12,2.5813,166.3194,91.2084,33.1953,16.7621,0.0954,0.2692
574,1400,11.2655,26.7905,15,2.3781,142.46,91.8548,31.6919,14.6616,0.0929,0.2856
574,1600,11.7246,27.1117,19,2.3124,117.9179,91.0551,35.3146,14.2471,0.1021,0.2215
574,1800,8.2006,27.667,35,3.3738,108.8368,90.3525,37.2456,13.8592,0.1024,0.2127
574,2000,8.6337,29.0648,43,3.3664,102.3312,89.7766,40.9558,13.0211,0.1045,0.1992
