id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
1298,200,11.6106,86.5854,1,7.4575,0,0,55.443,86.5854,0.0158,0
1298,400,7.4133,41.9753,3,5.6621,57.189,87.4755,95.5246,39.1975,0.0771,0.4346
1298,600,6.0642,30.8599,6,5.0889,60.5642,82.1724,80.0324,21.914,0.066,0.512
1298,800,5.3073,28.0881,11,5.2924,103.1621,80.4221,81.0321,16.129,0.064,0.5088
1298,1000,4.3699,24.3544,18,5.5733,65.9743,78.9361,76.8493,11.2911,0.0778,0.4213
1298,1200,3.2706,21.8656,31,6.6855,93.5911,77.6256,72.7062,7.8646,0.0885,0.3332
1298,1400,3.0829,21.5679,44,6.996,86.4688,77.6576,68.7887,5.7982,0.0848,0.3565
1298,1600,2.8111,21.6297,63,7.6943,85.3578,77.395,70.4394,4.6735,0.0912,0.3177
1298,1800,3.0719,23.4513,79,7.6342,78.2069,78.325,70.988,5.6969,0.0893,0.3261
1298,2000,3.5968,26.2227,93,7.2906,78.6927,80.5066,71.553,7.3265,0.0915,0.3087
