id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
2285,200,10.8849,77.3006,1,7.1017,0,0,33.3969,77.3006,0.0135,0
2285,400,34.2095,62.9571,1,1.8403,0,0,18.3909,62.9571,0.0081,0
2285,600,55.8065,47.0845,1,0.8437,0,0,23.8063,47.0845,0.0078,0
2285,800,27.4137,39.3388,3,1.435,264.7837,95.4397,35.7102,38.7603,0.0541,0.5422
2285,1000,13.7233,29.6296,7,2.1591,93.408,93.3704,35.5371,28.9635,0.094,0.2865
2285,1200,12.1135,23.4703,9,1.9375,150.3266,90.8646,35.8771,22.2801,0.0821,0.364
2285,1400,6.4245,19.3668,19,3.0145,129.4886,88.5091,34.6946,17.5027,0.0929,0.2875
2285,1600,6.1223,17.1687,23,2.8043,125.2225,86.0648,36.3381,14.3459,0.0907,0.3094
2285,1800,4.911,15.6333,33,3.1833,131.6343,83.5744,36.9151,11.6917,0.0886,0.3131
2285,2000,4.6123,14.8055,41,3.21,113.8665,82.2829,38.1768,9.5164,0.0876,0.3221
