id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
1167,200,12.6164,89.5706,1,7.0995,0,0,25.0439,89.5706,0.0126,0
1167,400,24.1959,89.3142,2,3.6913,83.1451,96.9216,33.0956,78.6284,0.0157,0.8669
1167,600,104.3878,88.1109,1,0.8441,0,0,28.0382,88.1109,0.0072,0
1167,800,187.6907,89.7521,1,0.4782,0,0,27.8329,89.7521,0.0063,0
1167,1000,296.8313,91.4537,1,0.3081,0,0,25.1784,91.4537,0.0052,0
1167,1200,105.5976,90.9395,4,0.8612,60.5273,97.6339,27.8473,90.8651,0.0948,0.2812
1167,1400,115.2587,91.4062,5,0.7931,61.5682,97.5254,29.0477,91.2007,0.0857,0.3404
1167,1600,151.0167,92.0856,5,0.6098,60.1803,97.6228,28.178,91.7694,0.0695,0.4473
1167,1800,240.8568,92.9161,4,0.3858,60.5273,97.804,26.2811,92.7994,0.0729,0.4269
1167,2000,298.646,93.5191,4,0.3131,60.5273,97.9389,24.9922,93.4244,0.0729,0.4276
