id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
1685,200,14.207,100,1,7.0388,0,0,0,100,0.0113,0
1685,400,51.0563,93.801,1,1.8372,0,0,29.5626,93.801,0.0081,0
1685,600,93.9437,78.7789,1,0.8386,0,0,53.7244,78.7789,0.0093,0
1685,800,29.7814,71.2404,5,2.3921,97.5797,94.3765,55.4565,64.5285,0.053900000000000003,0.5611
1685,1000,19.4297,65.9814,11,3.3959,75.184,93.404,64.211,63.5417,0.0884,0.3214
1685,1200,16.7709,57.6938,16,3.4401,82.551,92.4671,64.1324,53.9519,0.0897,0.3105
1685,1400,13.5151,51.4507,24,3.8069,76.4554,91.9555,60.548,44.2254,0.0877,0.3218
1685,1600,14.4426,45.6893,26,3.1635,85.2513,92.3982,51.448,36.3656,0.089,0.3141
1685,1800,11.3872,40.6285,37,3.5679,117.589,92.5577,44.8545,28.9665,0.1003,0.2379
1685,2000,11.484,37.7117,42,3.2839,99.1264,92.6932,40.0266,23.4865,0.0942,0.2775
